code,indicator,country,year,value
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male","China,HongKongSpecialAdministrativeRegion",2010,11.96725
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male","China,HongKongSpecialAdministrativeRegion",2011,12.17874
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male","China,HongKongSpecialAdministrativeRegion",2014,12.37815
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male","China,HongKongSpecialAdministrativeRegion",2015,12.52171
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2007,12.4642
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2009,12.51028
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2010,12.55241
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2011,12.65405
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2012,12.7268
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2013,12.8258
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2014,12.91879
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Israel,2015,12.95782
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Nepal,2011,4.62449
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bahrain,2001,8.05361
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bahrain,2010,8.6445
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Bahamas,2000,10.94237
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Bahamas,2010,11.85741
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Dominica,2001,7.80679
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bolivia(PlurinationalStateof),2001,6.58675
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bolivia(PlurinationalStateof),2006,6.66177
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bolivia(PlurinationalStateof),2008,6.88578
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bolivia(PlurinationalStateof),2009,7.19114
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bolivia(PlurinationalStateof),2012,7.65453
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BurkinaFaso,2006,1.31346
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BurkinaFaso,2007,0.55892
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BurkinaFaso,2014,1.37322
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Luxembourg,2001,10.56537
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Luxembourg,2003,11.64316
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Luxembourg,2007,11.9614
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Fiji,2007,9.35973
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Mongolia,2000,8.88294
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Mongolia,2010,10.26811
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Denmark,2003,12.94544
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Denmark,2008,12.87224
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Denmark,2014,12.40809
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Denmark,2015,12.42551
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Slovakia,2001,10.26895
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Slovakia,2011,12.32076
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Slovakia,2012,12.2325
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Slovakia,2014,12.28621
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Slovakia,2015,12.54136
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Latvia,2005,12.3024
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Latvia,2006,12.3501
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Latvia,2015,13.23453
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2007,10.92381
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2008,10.92359
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2009,10.98221
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2010,11.00209
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2011,11.07433
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2012,11.29228
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2013,11.42061
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2014,11.527
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",RepublicofMoldova,2015,11.475
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2004,12.04469
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2005,11.94841
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2006,12.01534
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2007,11.86281
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2008,12.09618
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2009,12.18661
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2010,12.23705
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2011,12.31335
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2012,12.35306
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2013,12.44364
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Slovenia,2014,12.48862
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Lebanon,2007,7.50479
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Nepal,2011,3.29535
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2009,11.86749
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2010,11.94377
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2011,12.02002
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2012,12.09518
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2013,12.22346
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2014,12.28459
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Sweden,2015,12.3449
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Czechia,2006,12.60525
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Czechia,2012,12.89187
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Czechia,2013,12.9442
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Czechia,2014,12.06264
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Czechia,2015,13.07294
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",PuertoRico,2012,13.40302
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Zimbabwe,2002,7.7996
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Zimbabwe,2012,8.19946
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Zimbabwe,2014,8.9051
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bahamas,2000,10.71238
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bahamas,2010,11.69083
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Norway,2006,12.38473
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Norway,2014,12.72679
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Norway,2015,12.7869
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belize,2010,10.4666
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",TrinidadandTobago,2008,10.81958
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",TrinidadandTobago,2009,10.8198
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Lesotho,2006,6.22066
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Lesotho,2008,5.97984
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UnitedArabEmirates,2005,9.98328
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Tajikistan,2000,10.22631
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",SriLanka,2001,10.51046
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",SriLanka,2008,10.97776
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",SriLanka,2009,10.86351
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Denmark,2003,12.88558
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Denmark,2008,12.82218
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Denmark,2014,12.5812
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Denmark,2015,12.27706
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedKingdomofGreatBritainandNorthernIreland,2009,13.19887
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedKingdomofGreatBritainandNorthernIreland,2010,13.30919
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedKingdomofGreatBritainandNorthernIreland,2011,12.97029
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedKingdomofGreatBritainandNorthernIreland,2012,12.95586
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedKingdomofGreatBritainandNorthernIreland,2013,12.76514
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedKingdomofGreatBritainandNorthernIreland,2014,12.81255
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Togo,2009,4.45247
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Togo,2011,3.6422
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Croatia,2001,9.14167
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Croatia,2011,10.62054
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Georgia,2002,12.06353
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Georgia,2012,12.84101
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Georgia,2014,12.65162
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",SriLanka,2001,10.73282
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",SriLanka,2008,11.10902
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",SriLanka,2009,11.0058
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Belarus,2009,12.2638
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Estonia,2000,12.15225
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",SaoTomeandPrincipe,2012,6.63276
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Guyana,2002,6.47189
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Lebanon,2007,8.12167
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mongolia,2000,8.97213
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mongolia,2010,9.98226
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Tonga,2006,9.32469
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Tonga,2011,11.11345
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bahrain,2001,9.74014
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bahrain,2010,8.6769
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bermuda,2000,12.58813
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Estonia,2000,12.01859
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Switzerland,2009,13.92882
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Switzerland,2014,14.10502
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Switzerland,2015,14.1782
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Armenia,2001,10.65781
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Armenia,2011,11.16152
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Armenia,2015,11.66337
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Suriname,2004,7.34134
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Suriname,2012,8.90564
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Bulgaria,2001,9.9852
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bhutan,2012,1.6204
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Denmark,2003,13.00608
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Denmark,2008,12.92697
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Denmark,2014,12.24167
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Denmark,2015,12.55052
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Latvia,2005,12.49124
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Latvia,2006,12.63603
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Latvia,2015,13.65768
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",SaudiArabia,2000,6.7025
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",SaudiArabia,2004,7.48496
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",SaudiArabia,2013,9.42756
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Rwanda,2010,3.98045
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Rwanda,2012,3.78311
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Zimbabwe,2002,5.9956
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Zimbabwe,2012,7.28979
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Zimbabwe,2014,7.52551
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Belize,2010,10.47267
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bulgaria,2001,10.12954
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",SriLanka,2001,10.29563
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",SriLanka,2008,10.86521
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",SriLanka,2009,10.74246
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UnitedRepublicofTanzania,2002,3.61023
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UnitedRepublicofTanzania,2012,4.88062
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Panama,2000,8.00553
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Panama,2010,9.49319
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Samoa,2001,10.70535
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bermuda,2000,12.64777
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Honduras,2007,4.9716
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Honduras,2011,5.61734
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Honduras,2012,5.55848
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Honduras,2014,6.26935
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Honduras,2015,6.40383
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Philippines,2000,7.63779
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Philippines,2004,8.46934
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Philippines,2008,8.87815
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Philippines,2010,8.79308
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Philippines,2013,8.97665
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedRepublicofTanzania,2002,4.30035
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UnitedRepublicofTanzania,2012,5.45568
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Suriname,2004,7.69665
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Suriname,2012,9.01972
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Croatia,2001,9.92119
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Croatia,2011,11.1343
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Georgia,2002,12.35586
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Georgia,2012,12.942
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Georgia,2014,12.51012
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uganda,2002,4.15403
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uganda,2008,5.15117
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uganda,2010,6.6277
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Uganda,2012,5.12609
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",SaoTomeandPrincipe,2012,5.24022
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Uganda,2002,5.23821
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Uganda,2008,5.16835
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Uganda,2010,7.12894
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Uganda,2012,6.33375
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Barbados,2000,8.99033
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mauritius,2000,6.29386
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mauritius,2011,8.52308
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Chad,2004,0.6812
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Hungary,2001,10.85512
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Hungary,2005,11.43564
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Hungary,2013,12.50491
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Hungary,2014,12.43442
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Hungary,2015,12.50563
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BosniaandHerzegovina,2010,7.08286
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BosniaandHerzegovina,2011,7.20847
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BosniaandHerzegovina,2014,9.15638
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",BosniaandHerzegovina,2015,9.00115
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedRepublicofTanzania,2002,5.05601
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UnitedRepublicofTanzania,2012,6.09249
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kenya,2009,6.20646
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Kenya,2010,5.48586
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mali,2006,1.96947
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mali,2011,1.99918
MYS_1T8_AG25T99,"Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",Mali,2015,1.90789
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",SouthSudan,2008,3.97899
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Barbados,2000,8.89922
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Bhutan,2012,3.18013
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Togo,2009,6.16098
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Togo,2011,5.5632
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Bulgaria,2001,9.85366
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Belarus,2009,12.35166
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Maldives,2006,3.48263
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Thailand,2004,7.48684
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Thailand,2006,7.31121
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Thailand,2010,7.86493
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Thailand,2013,8.14017
MYS_1T8_AG25T99_M,"Mean years of schooling (ISCED 1 or higher), population 25+ years, male",Thailand,2016,8.49736
MYS_1T8_AG25T99_F,"Mean years of schooling (ISCED 1 or higher), population 25+ years, female",Seychelles,2002,10.46196
