code,indicator,country,year,value
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Uzbekistan,2013,17.85826
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Uzbekistan,2014,18.16303
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Uzbekistan,2015,18.35397
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Czechia,2014,13.24619
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Czechia,2015,13.85292
EA_4T8_AG25T99_GPI,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)",Estonia,2000,1.27109
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Norway,2014,9.68177
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Norway,2015,10.12218
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Austria,2014,9.57093
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Austria,2015,9.98458
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",NewZealand,2014,1.09618
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",NewZealand,2015,1.16038
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Indonesia,2014,0.56445
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Indonesia,2015,0.51647
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",DemocraticRepublicoftheCongo,2013,0.30136
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",DemocraticRepublicoftheCongo,2016,0.36705
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Greece,2014,2.40397
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Greece,2015,2.15021
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Jamaica,2011,13.95097
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Indonesia,2014,8.26311
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Indonesia,2015,8.90722
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Denmark,2014,
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Denmark,2015,0.8465
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",Suriname,2012,1.23101
EA_6T8_AG25T99,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)",CaymanIslands,2014,32.15751
EA_6T8_AG25T99,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)",CaymanIslands,2015,29.86387
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",BurkinaFaso,2014,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Aruba,2000,
EA_4T8_AG25T99,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)",Aruba,2010,
EA_8_AG25T99_GPI,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)",Austria,2014,0.57522
EA_8_AG25T99_GPI,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)",Austria,2015,0.43688
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Kenya,2010,
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",SouthAfrica,2015,6.45241
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",ElSalvador,2013,0.82805
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",Uzbekistan,2013,0.96107
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",Uzbekistan,2014,0.96143
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",Uzbekistan,2015,0.96137
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",ElSalvador,2013,5.54891
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)",Cameroon,2010,8.82289
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2007,2.50263
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2008,2.36797
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2009,2.33877
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2010,2.57199
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2011,2.76581
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2012,2.80362
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2013,3.10043
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2014,3.27502
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Colombia,2015,3.1641
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Andorra,2014,10.46596
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",Andorra,2015,10.37374
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",BosniaandHerzegovina,2015,1.02522
EA_5T8_AG25T99_GPI,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)",Cambodia,2007,0.35147
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Suriname,2012,8.19631
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",NewZealand,2014,24.90021
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",NewZealand,2015,24.00232
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Honduras,2014,6.35875
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",BurkinaFaso,2014,
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",Greece,2014,0.88084
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",Greece,2015,0.92587
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Bulgaria,2001,97.93367
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",CaymanIslands,2014,33.39784
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",CaymanIslands,2015,32.58224
EA_6T8_AG25T99,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)",Slovakia,2011,18.56544
EA_6T8_AG25T99,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)",Slovakia,2014,18.0584
EA_6T8_AG25T99,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)",Slovakia,2015,18.92215
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Denmark,2014,
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Denmark,2015,0.45121
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Portugal,2014,14.67996
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Portugal,2015,15.36165
EA_6T8_AG25T99,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)",Bhutan,2012,4.54776
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Portugal,2014,13.51679
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Portugal,2015,13.94134
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",Indonesia,2014,0.92885
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",Indonesia,2015,0.90553
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Germany,2014,0.79496
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Germany,2015,0.83465
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Malaysia,2000,9.59992
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Samoa,2001,4.44306
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",DemocraticRepublicoftheCongo,2013,0.55878
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",DemocraticRepublicoftheCongo,2016,0.63736
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Suriname,2012,10.08972
EA_1T8_AG25T99_F,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)",Switzerland,2009,100
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Slovenia,2014,20.12658
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Slovenia,2015,21.3555
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",SouthAfrica,2015,5.71576
EA_4T8_AG25T99_M,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)",Cameroon,2010,18.56495
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Cambodia,2007,2.25798
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",BurkinaFaso,2014,
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Mali,2015,0.66535
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Cameroon,2010,1.44438
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",CaymanIslands,2014,30.77502
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",CaymanIslands,2015,27.08624
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Bhutan,2012,1.13359
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Cameroon,2010,11.47701
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Switzerland,2014,18.19876
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Switzerland,2015,19.01053
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",SriLanka,2001,88.43692
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Austria,2014,0.81383
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Austria,2015,0.84598
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Cameroon,2010,2.22566
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Austria,2014,13.27558
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Austria,2015,13.71662
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Thailand,2013,1.79016
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Thailand,2016,2.14081
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Uzbekistan,2013,89.7605
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Uzbekistan,2014,90.17484
EA_3T8_AG25T99_F,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)",Uzbekistan,2015,90.30006
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",MarshallIslands,2011,0.6372
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Indonesia,2014,0.73143
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Indonesia,2015,0.68727
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Israel,2013,1.03311
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Israel,2014,1.09616
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Israel,2015,1.14957
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",SaoTomeandPrincipe,2012,
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Greece,2014,20.83257
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Greece,2015,22.08016
EA_4T8_AG25T99_F,"Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)",MarshallIslands,2011,14.15365
EA_1T8_AG25T99,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)",Mozambique,2011,20.03367
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",Oman,2010,0.36322
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",Oman,2015,0.30122
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Uzbekistan,2013,51.93229
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Uzbekistan,2014,54.94764
EA_5T8_AG25T99,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)",Uzbekistan,2015,55.30374
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",SaoTomeandPrincipe,2012,
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",Mozambique,2011,28.41675
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Israel,2013,29.20918
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Israel,2014,30.40532
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Israel,2015,30.81226
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Czechia,2014,0.32557
EA_8_AG25T99_F,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)",Czechia,2015,0.44362
EA_6T8_AG25T99_GPI,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)",Mali,2015,0.24281
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Oman,2003,8.60964
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Oman,2010,13.38648
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Oman,2015,18.15541
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Oman,2010,0.42425
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Oman,2015,0.27134
EA_3T8_AG25T99_GPI,"Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)",Mozambique,2011,0.45392
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Slovenia,2014,13.27261
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Slovenia,2015,14.44444
EA_2T8_AG25T99_F,"Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)",Bermuda,2000,91.32758
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2007,2.70813
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2008,2.53508
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2009,2.49224
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2010,2.66357
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2011,2.82763
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2012,2.92202
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2013,3.00947
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2014,3.28608
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Colombia,2015,3.09291
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Greece,2014,0.77236
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Greece,2015,0.65511
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",SouthAfrica,2015,1.17919
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",CostaRica,2014,22.86573
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",CostaRica,2015,20.68254
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Paraguay,2014,9.64675
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Paraguay,2015,9.98257
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Latvia,2014,10.6576
EA_7T8_AG25T99,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)",Latvia,2015,11.64773
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Uzbekistan,2013,57.17369
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Uzbekistan,2014,59.57887
EA_5T8_AG25T99_M,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)",Uzbekistan,2015,59.95537
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",Portugal,2014,0.45222
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",Portugal,2015,0.48681
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Norway,2014,21.66801
EA_6T8_AG25T99_M,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)",Norway,2015,22.39492
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",DemocraticRepublicoftheCongo,2013,2.59018
EA_5T8_AG25T99_F,"Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)",DemocraticRepublicoftheCongo,2016,4.99281
EA_8_AG25T99_GPI,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)",Bhutan,2012,0.22498
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Romania,2013,
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Romania,2014,12.73791
EA_1T8_AG25T99_M,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)",MarshallIslands,2011,96.45839
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Bermuda,2010,0.88666
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",NewZealand,2014,0.82855
EA_8_AG25T99,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)",NewZealand,2015,0.80742
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",SouthAfrica,2015,1.08625
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Israel,2013,1.87562
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Israel,2014,1.74456
EA_8_AG25T99_M,"Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)",Israel,2015,1.75382
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2007,0.8546
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2008,0.87381
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2009,0.88204
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2010,0.93414
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2011,0.95812
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2012,0.92233
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2013,1.05795
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2014,0.99355
EA_7T8_AG25T99_GPI,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)",Colombia,2015,1.04419
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",CostaRica,2014,22.71617
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",CostaRica,2015,21.86707
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",NewZealand,2014,3.87446
EA_7T8_AG25T99_F,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)",NewZealand,2015,4.13779
EA_1T8_AG25T99_GPI,"Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)",Bulgaria,2001,0.98161
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Norway,2014,29.69427
EA_6T8_AG25T99_F,"Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)",Norway,2015,30.80063
EA_7T8_AG25T99_M,"Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)",Kenya,2010,
